# assembly_accession	taxid	species_taxid	organism_name	ftp_path	superkingdom	phylum	class	order	family	genus	species	infraspecific_name
GCF_001506625.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/625/GCF_001506625.1_ASM150662v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC537
GCF_001506605.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/605/GCF_001506605.1_ASM150660v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC033
GCF_001506585.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/585/GCF_001506585.1_ASM150658v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC032
GCF_001506565.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/565/GCF_001506565.1_ASM150656v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC059
GCF_001506545.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/545/GCF_001506545.1_ASM150654v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC062
GCF_001506525.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/525/GCF_001506525.1_ASM150652v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC531
GCF_001506505.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/505/GCF_001506505.1_ASM150650v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC529
GCF_001506785.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/785/GCF_001506785.1_ASM150678v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC052
GCF_001506805.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/805/GCF_001506805.1_ASM150680v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC527
GCF_001506825.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/825/GCF_001506825.1_ASM150682v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC078
GCF_001506845.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/845/GCF_001506845.1_ASM150684v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC523
GCF_001506925.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/925/GCF_001506925.1_ASM150692v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC539
GCF_001506905.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/905/GCF_001506905.1_ASM150690v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC061
GCF_001506485.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/485/GCF_001506485.1_ASM150648v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC532
GCF_001506885.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/885/GCF_001506885.1_ASM150688v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC040
GCF_001506865.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/865/GCF_001506865.1_ASM150686v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC540
GCF_001506465.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/465/GCF_001506465.1_ASM150646v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC530
GCF_001506425.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/425/GCF_001506425.1_ASM150642v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC535
GCF_001506345.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/345/GCF_001506345.1_ASM150634v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC036
GCF_001506305.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/305/GCF_001506305.1_ASM150630v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC526
GCF_001506285.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/285/GCF_001506285.1_ASM150628v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC521
GCF_003368045.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/045/GCF_003368045.1_ASM336804v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ067CC45
GCF_001506405.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/405/GCF_001506405.1_ASM150640v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC041
GCF_001506445.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/445/GCF_001506445.1_ASM150644v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC092
GCF_001506385.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/385/GCF_001506385.1_ASM150638v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC016
GCF_001506365.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/365/GCF_001506365.1_ASM150636v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC524
GCF_001314285.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/314/285/GCF_001314285.1_ASM131428v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=RM1285
GCF_002209005.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/209/005/GCF_002209005.1_ASM220900v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=FDAARGOS_262
GCF_002209025.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/209/025/GCF_002209025.1_ASM220902v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=FDAARGOS_263
GCF_002214785.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/785/GCF_002214785.1_ASM221478v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=FORC_046
GCF_002224385.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/224/385/GCF_002224385.1_ASM222438v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=81-176_G1_B0
GCF_002234455.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/234/455/GCF_002234455.1_ASM223445v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=RM1246-ERRC
GCF_002224325.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/224/325/GCF_002224325.1_ASM222432v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=11168H/lacY
GCF_002238355.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/238/355/GCF_002238355.1_ASM223835v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=81-176_G1_B7
GCF_002238375.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/238/375/GCF_002238375.1_ASM223837v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=11168H/araE
GCF_001506945.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/945/GCF_001506945.1_ASM150694v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC533
GCF_001507025.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/025/GCF_001507025.1_ASM150702v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC100
GCF_001587035.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/587/035/GCF_001587035.1_ASM158703v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=WP2202
GCF_001507005.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/005/GCF_001507005.1_ASM150700v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC013
GCF_001507045.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/045/GCF_001507045.1_ASM150704v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC522
GCF_001507065.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/065/GCF_001507065.1_ASM150706v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC094
GCF_001507085.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/085/GCF_001507085.1_ASM150708v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC008
GCF_001507105.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/105/GCF_001507105.1_ASM150710v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC541
GCF_001507125.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/125/GCF_001507125.1_ASM150712v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC024
GCF_001507145.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/145/GCF_001507145.1_ASM150714v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC064
GCF_001507165.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/165/GCF_001507165.1_ASM150716v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC525
GCF_001507185.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/185/GCF_001507185.1_ASM150718v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC026
GCF_001587015.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/587/015/GCF_001587015.1_ASM158701v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=OD267
GCF_004924295.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/924/295/GCF_004924295.1_ASM492429v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=BC
GCF_001457695.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/695/GCF_001457695.1_NCTC11351	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=NCTC11351
GCF_001506985.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/985/GCF_001506985.1_ASM150698v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC058
GCF_003368245.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/245/GCF_003368245.1_ASM336824v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ066CC508
GCF_003368225.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/225/GCF_003368225.1_ASM336822v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ018CCUA
GCF_003368205.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/205/GCF_003368205.1_ASM336820v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ090CC1332
GCF_003368185.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/185/GCF_003368185.1_ASM336818v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ071CC464
GCF_003368165.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/165/GCF_003368165.1_ASM336816v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ074CC443
GCF_003368145.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/145/GCF_003368145.1_ASM336814v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ088CC52
GCF_004328905.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/328/905/GCF_004328905.1_ASM432890v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=FORC_083
GCF_003368125.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/125/GCF_003368125.1_ASM336812v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ513CC45
GCF_003368105.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/105/GCF_003368105.1_ASM336810v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ017CCUA
GCF_003368085.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/085/GCF_003368085.1_ASM336808v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ031CC45
GCF_001507205.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/205/GCF_001507205.1_ASM150720v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC034
GCF_001507225.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/225/GCF_001507225.1_ASM150722v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC086
GCF_001507245.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/245/GCF_001507245.1_ASM150724v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC095
GCF_001507265.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/265/GCF_001507265.1_ASM150726v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC012
GCF_900638205.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/205/GCF_900638205.1_56553_D01	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=NCTC13255
GCF_001506965.1	197	197	Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/506/965/GCF_001506965.1_ASM150696v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CJ677CC047
GCF_003048375.1	199	199	Campylobacter concisus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/048/375/GCF_003048375.1_ASM304837v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	strain=P2CDO4
GCF_001298465.1	199	199	Campylobacter concisus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/465/GCF_001298465.1_ASM129846v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	strain=ATCC 33237
GCF_900638335.1	201	201	Campylobacter lari	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/335/GCF_900638335.1_57141_E01	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lari	strain=NCTC11937
GCF_001017575.1	201	201	Campylobacter lari	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/017/575/GCF_001017575.1_ASM101757v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lari	strain=Slaughter Beach
GCF_900699785.1	204	204	Campylobacter showae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/699/785/GCF_900699785.1_B91_SC	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter showae	
GCF_002220775.1	206	206	Campylobacter sputorum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/775/GCF_002220775.1_ASM222077v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sputorum	strain=RM8705
GCF_003855475.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/855/475/GCF_003855475.1_ASM385547v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=Hpbs1
GCF_002951975.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/975/GCF_002951975.1_ASM295197v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=B128_1
GCF_003939085.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/939/085/GCF_003939085.1_ASM393908v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=HP42K
GCF_002952355.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/355/GCF_002952355.1_ASM295235v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=7.13_D1b
GCF_002952675.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/675/GCF_002952675.1_ASM295267v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=7.13_R1a
GCF_002952655.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/655/GCF_002952655.1_ASM295265v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=7.13_R1b
GCF_002952635.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/635/GCF_002952635.1_ASM295263v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=7.13_R2b
GCF_002952615.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/615/GCF_002952615.1_ASM295261v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=7.13_R3a
GCF_002952595.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/595/GCF_002952595.1_ASM295259v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=7.13_R1c
GCF_002952555.1	210	210	Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/555/GCF_002952555.1_ASM295255v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=7.13_R2c
